******** Results of Night A **********
,
******* Average Proportion of microlapses in the sessions **********

,,0.2885192255249523,,0.29407112468637503,,0.3183429693465692,,0.3578987562731835,
******* Average LatDev for 10 Segments **********

,,0.14180413513639,0.14360457520776784,0.14638439652799068,0.14020872029897197,0.14145783888172334,0.13630428018072088,0.13742507568445989,0.13494562455775658,0.1396067560866367,0.13824252360223302,,0.1450927540263023,0.1456167119998707,0.14578818495827459,0.1436431402320698,0.14391561639565625,0.1471432245683965,0.13443297681842245,0.14337302174112962,0.14205449453199237,0.14039517861226455,,0.1429993736168393,0.14035278977556123,0.14232088675660562,0.14772072423016913,0.1363682246581926,0.14282009064967163,0.1472366872537464,0.1384752097606677,0.135737576822184,0.14502905546397124,,0.14531147291349886,0.14310414211912334,0.14859183238017096,0.14075944118802444,0.15028405264833297,0.1400655642628751,0.13646718927100562,0.13955370022620947,0.13716388784944905,0.14247796020534842,
******* Average STEX3 for 10 Segments **********

,,9.95405819295559,5.351681957186544,11.297709923664122,7.175572519083969,8.396946564885496,2.595419847328244,7.492354740061162,5.81039755351682,12.538226299694188,8.868501529051988,,14.263803680981596,11.926605504587156,10.229007633587786,4.892966360856269,14.50381679389313,7.022900763358779,11.450381679389313,7.186544342507645,10.856269113149846,9.021406727828746,,12.73006134969325,7.328244274809161,11.908396946564885,5.657492354740061,8.549618320610687,10.076335877862595,8.396946564885496,9.31297709923664,12.538226299694188,8.56269113149847,,13.82488479262673,4.885496183206107,11.603053435114504,8.409785932721713,13.109756097560975,9.021406727828746,12.213740458015266,5.819295558958652,9.923664122137405,7.033639143730887,
******* Average SteeringDev for 10 Segments **********

,,0.03847223931020811,0.03862235135420441,0.03956553519793425,0.038566377096930074,0.03883278132161836,0.03784876911458538,0.03785034842289041,0.037302189572609515,0.038323663264878245,0.03766835935941285,,0.03995702670607601,0.03929211736482973,0.039364611123365215,0.04097458965894336,0.0390549750464646,0.039832422539685663,0.037734636044816916,0.03893283484167524,0.0378985086044186,0.038221229397197715,,0.0388512828031886,0.03827517441266676,0.038877455893321484,0.03970005689723181,0.03833798977752926,0.03870830211243133,0.039781244352822126,0.03836140568040161,0.03811910276918576,0.03844091400404844,,0.03986922441409524,0.038924657771359034,0.04192030622594195,0.0392108775377973,0.04030588610173479,0.038444860752800576,0.0381374909863427,0.03797589102161604,0.03773951998838514,0.03929890957005568,
******* Average SpeedDev for 10 Segments **********

,,1.6133347424879907,0.6130211889861616,0.27089009456864527,0.1404835676334908,0.06970215729679291,0.03420062874260105,0.02012549536398467,0.010751172848000253,0.007016039752054651,0.005475716294410719,,1.720833200928569,0.7118357013481313,0.323349330063501,0.15331036699101358,0.09360993815785414,0.057431027824620944,0.03057172334784037,0.021249674672709346,0.013579765477340806,0.011993263564168796,,2.0304951217534954,1.0283794179273538,0.535304947989762,0.2941606446043753,0.1771785505289304,0.12695418505152709,0.09889454990815374,0.07518407072854955,0.0395188879515002,0.02863278531897905,,2.229386639121088,1.2296441036602828,0.8511716162747754,0.5278036872189097,0.41044035526026096,0.3510084378557489,0.3381575698179804,0.46207116936522136,0.5508688728162089,0.6028233577516093
Night 1
Session #,4,5,6,7,
LP_STD,.139998,,.143146,,.141906,,.142378,,
Steering_STD,.038305,,.039126,,.038745,,.039183,,
MPH_STD,.278500,,.313776,,.443470,,.755338,,


******* Task Time ********** 
,1833.450000,,1833.400000,,1833.400000,,1833.200000,,


******* Number of MicroLapses ********** 
,10580/36670,,10783/36668,,11673/36668,,13122/36664,,


******* Index_10Segments ********** 
,3365.0-4169.67,7534.0-8338.67,11704.0-12508.67,15874.0-16678.67,20044.0-20848.67,24213.0-25017.67,28383.0-29187.67,32553.0-33357.67,36723.0-37527.67,40892.0-41696.67,,,3365.0-4169.67,7534.0-8338.67,11704.0-12508.67,15874.0-16678.67,20043.0-20847.67,24213.0-25017.67,28383.0-29187.67,32553.0-33357.67,36722.0-37526.67,40892.0-41696.67,,,3365.0-4169.67,7534.0-8338.67,11704.0-12508.67,15874.0-16678.67,20043.0-20847.67,24213.0-25017.67,28383.0-29187.67,32552.0-33356.67,36722.0-37526.67,40892.0-41696.67,,,3365.0-4169.67,7534.0-8338.67,11704.0-12508.67,15874.0-16678.67,20043.0-20847.67,24213.0-25017.67,28383.0-29187.67,32552.0-33356.67,36722.0-37526.67,40892.0-41696.67,,,


******* taskLatDev_10Segments ********** 
,.141804,.143605,.146384,.140209,.141458,.136304,.137425,.134946,.139607,.138243,,,.145093,.145617,.145788,.143643,.143916,.147143,.134433,.143373,.142054,.140395,,,.142999,.140353,.142321,.147721,.136368,.142820,.147237,.138475,.135738,.145029,,,.145311,.143104,.148592,.140759,.150284,.140066,.136467,.139554,.137164,.142478,,,


