session#,TimeInSession,RT
0,300.99235586363216,639.7857090360048
0,445.613760771998,536.9345481643109
1,218.41539885191503,517.8014839110574
1,508.26996912987863,531.3486117190678
3,37.596914800836885,520.0359682610269
5,330.7988762606651,515.5399803820728
5,471.44156852366905,572.4698730964519
8,207.79257569068977,548.3454056266055
9,437.8558798943095,689.5720228358186
9,465.32202723227965,588.7221010589201
9,501.19475128005615,536.5642510541875
11,481.58248139518673,542.9741639109125
12,480.93207426660774,595.2399933721608
14,405.20397869394947,625.1013046021399
14,435.97300938157787,587.9404588667967
15,485.30766998137915,511.4822816394735
15,515.343705026673,696.061986958739
16,403.862050052363,526.5817992731172
16,438.511027306462,526.3779621709546
17,582.7067590944152,532.8901950142608
18,494.67710165995413,509.1605335674103
19,145.89657381917823,502.5741919707798
19,399.1113964292017,558.0107364312425
20,379.7813622650392,535.2199953740637
20,390.73476396871956,562.043316938798
20,449.6195609882634,530.9388175410277
22,522.7826821408544,516.1762798779819
23,407.5030883245672,556.208309604699
24,232.72513899163278,531.2864213610737
26,499.4530844578585,520.4727653472219
27,438.7000276888757,569.6725204397808
28,432.53215506742345,589.1473155425047
28,589.5919937821236,512.5323425781971
29,480.2770942662828,540.4840135452105
30,138.03157204455783,518.2112306792988
30,438.8402613240214,520.817830823944
31,546.7697579912965,502.9288687146618
31,554.9612153553426,564.6799660717079
35,227.79375483145122,559.4189419316535
35,324.02620194056,539.4014490884729
35,451.08213189334856,507.0363523955166
35,554.205604701001,555.4326247001882
38,250.62898289897203,515.9302448810195
38,258.38603407215487,521.4595491815999
0,374.6012992994057,609.1913058485829
3,185.27757786315578,526.7586348395525
3,285.3311084297925,545.4306186770737
3,346.8264887439832,554.4829127343291
4,280.35093354186074,587.2649845441629
4,353.04786958289105,582.7169467961539
6,151.5417575280644,559.350928798267
7,29.617647934098386,527.4657541413035
8,285.1359467107759,607.460096334762
8,453.0569182252366,506.318041265331
8,572.4375744382405,593.0334193271847
9,597.1790597276395,516.8990494858008
10,595.8111678478763,503.56333972558787
13,408.6857457045189,535.3257242968539
14,119.68060253010663,542.2485403632891
14,391.70637362594607,526.139737225094
15,232.46768559499833,577.0031267456943
15,427.399541352479,595.5900429107714
15,474.3109868632382,524.5655511735094
16,556.0718190914395,532.8790138773911
17,219.88204197468258,525.9921701544954
17,395.93883328844095,557.8142509020836
18,282.063579926089,531.7623516002641
18,358.97539152714126,604.9562903044716
19,67.99419820936419,512.4313615324354
19,470.8062299331905,549.9499383768125
20,371.6859907996877,551.1413857784646
20,428.7977195479816,510.5696904429351
20,534.8523210026415,502.379913103141
22,237.14058121839298,502.8573899380717
23,475.728082746984,532.248772413368
23,512.684131744938,536.0689493918471
23,517.3481552971043,532.0936253137916
29,378.90647059572075,536.2556855397997
29,509.3307993526978,552.5012974394485
33,261.4620458980935,557.4639523620135
34,550.5897292373993,503.2492915815965
35,373.2858990519235,516.5426255298371
36,550.9303332687123,503.7166472102399
37,213.86106402402947,508.4035934341955
37,479.1797391984692,632.7752132929163
37,510.8116309927136,522.1312680077972
0,246.1124716161356,563.5748614135991
0,310.68599321932203,529.1961701375385
0,522.068944071003,502.720527840097
2,249.00603956408577,599.3639353798699
3,404.3215285883216,538.8285963244925
5,161.7171339204392,555.1649732537953
6,203.2073734605142,518.7242972488093
8,387.41073674596555,588.6341625437126
10,290.67679969415985,514.5173251667075
10,423.99865479805885,578.3832914084996
13,164.76649379290757,660.6384129117941
13,582.669210821965,579.7708998034068
14,274.22967131268706,548.3274314301525
14,284.01573829208974,512.8048599890462
15,197.24931301514698,524.4587460911134
15,388.6481868974988,512.1022743951471
15,578.0548073773189,507.9517583544657
20,521.2823063590804,560.4740442504408
20,550.4355669598681,572.3340576205374
22,332.80265958480595,577.4760325220996
24,305.9753567245898,533.6410193340271
24,440.3195534934712,503.6595945348381
25,423.67223215396007,550.714721721306
26,148.45388331754657,516.153091826709
26,524.447904464283,521.7238901896053
27,322.0205995602628,601.407183392439
27,487.5250608105016,506.9195512260194
28,568.2604966501713,527.5102605737629
30,354.0625608546943,518.9316639516619
30,503.6232968771801,513.7003461422864
30,564.1722606688454,531.7536825859861
35,161.68506884321323,531.5136060817167
37,261.8944071582846,512.6183797547128
38,456.1639045591146,572.6275314082159
38,599.0177445104309,512.7872368648241
39,512.4882097360787,508.402638577536
0,246.47998664765115,500.3823279094206
0,505.8624142153943,553.2436436333796
1,530.1120781591127,549.6276783685516
2,196.5614431348581,578.7033473923202
3,344.1060189014256,528.2289171709635
3,537.9994169587917,513.565315985943
4,326.5589939814995,531.3920460371264
6,237.97013902593426,506.7977643557242
7,332.15119170798425,568.9200032766166
8,233.89913409710334,530.9498951828573
8,436.8261630412044,502.1013656951254
9,280.38917277082055,537.4156162697545
10,271.4554599968724,639.5677247328422
10,548.2690770309846,706.1738551974486
13,185.435538132464,615.9619008121808
13,377.1495559309478,521.268933214742
14,86.40088443980858,519.0035328196245
15,84.11429976112049,555.6148175655835
15,276.10636409118524,520.8430188213242
15,403.30588802286,540.4727394816291
16,155.4387077546471,504.11848878866294
16,401.5561472506761,502.24864916162915
17,41.015875235243584,504.442676783583
17,551.6949356148289,533.5456268694543
20,114.88173132501652,544.8383585717238
21,570.8189160681231,547.3144283514557
22,199.52936063395464,600.3570667016902
23,244.88610787983635,615.8515184160933
23,394.9949562316906,530.7741443903069
25,217.34126333733366,589.035577049799
26,182.11190380196786,508.44635662360815
26,588.6415797106456,507.78544845888973
27,554.31749024069,500.28190665034344
28,571.9854552758188,513.3466201659758
30,335.4066265488909,584.418236878264
31,260.5432292656478,596.4312655778485
32,172.74894054939796,537.0954331665416
32,437.257932379609,522.1102872492338
32,472.75670600026933,603.0899013239832
32,499.89919373654993,538.2688478493947
33,314.1641118003463,501.1823439053842
33,426.50737718225355,580.8532077717246
33,575.5276146354081,541.7940576589899
34,498.73701368736147,527.3741369055642
35,411.5195602004751,538.1642513748375
36,213.7376285912942,648.4589095998672
38,388.5024883279875,511.995592067251
38,456.7190681619941,595.2434367063688
38,571.995324471387,555.7080759281234
39,521.6831322910366,504.25491554779
1,445.15958587389184,525.6850288851638
2,249.28721377569218,609.5327827563324
3,102.86131242913007,506.3896739670781
3,358.03553632258127,532.866560301045
3,385.029136860373,714.3186089442679
3,426.1138517742297,533.216237904071
5,531.7556148391295,512.7568481370872
5,599.2955415248575,504.19403124988094
8,160.8268712030076,530.2882408723235
8,228.37722129024223,537.8776192083023
8,233.8963833324924,514.4909162827389
9,454.31880665330937,521.8836745943918
10,163.7303626967505,665.0057830138394
10,294.9826974714206,518.2535330195606
14,45.11569680526736,546.7238655164692
14,394.40590210679875,542.6473739444191
15,484.4023418931174,551.6287607952108
15,489.73880626983373,649.5011140814313
16,577.4984519163136,528.3715718433086
17,368.7596352489163,589.7443114208727
17,392.44319575930604,517.1732104190596
17,462.7864727915585,531.6736144777678
17,510.3170764932256,516.8921469048655
19,212.95586999517764,511.14134228919283
19,372.7993433690335,535.2671157343138
19,564.7275911217839,506.2489574029314
21,420.0844202478238,526.4304236334283
21,474.9554331620002,528.9216716773808
22,498.1441404205416,529.5241619769513
22,564.7641162831824,524.0862259397545
23,238.89972538012444,564.982325226083
24,144.7847710522965,593.8037607411388
25,296.1584327196688,535.4087877531128
25,397.0726478969409,508.3075939837727
26,349.564565928973,548.7146399063931
26,394.8042294970692,509.69340020310483
26,585.2230879555282,694.2335188068682
29,297.9344921998745,541.8218417871685
30,117.56514425088608,510.32181528717047
31,140.22598161395945,503.56334793104907
32,549.3039236005243,540.1584216815536
33,338.1668789152791,548.9934688594076
33,456.10452116812303,510.2734242755105
33,465.7549935643474,632.1374027866113
33,486.0971637210714,558.674004063505
33,528.0323535446732,512.25845996305
34,494.4089196043751,565.8842131924757
34,588.8652307167176,524.010359436943
35,463.24675966439463,584.6979307571019
35,533.2162830999005,502.57890466673416
36,144.4419689569513,529.6864278061548
36,287.3011626944899,511.1163787623809
37,157.68058128536723,510.98127789373393
38,325.1699486684047,537.950695183099
38,570.7798628102355,513.685353933397
39,216.58719455172832,557.8277901186084
39,274.1879088493806,564.9062555348792
39,551.5331503421257,505.3728541424789
1,375.0333012752858,573.193399277443
2,487.74209279706065,607.7725410586936
2,555.0422967716092,511.61172037859615
3,532.0928935773945,605.8123991838329
4,535.9367752246667,542.1446139134787
5,431.183211970565,594.105019629751
5,479.72074064225126,541.3936313839258
7,51.20646895393293,557.9023467162187
7,337.1972597789254,684.2081596487333
8,26.029073374189466,576.6702741320842
8,108.614003166982,535.2143916925343
8,309.84040589112465,509.2659987431034
9,315.5156300922963,607.5203298114502
11,328.64211670316763,510.76002522040653
11,561.8834983909865,531.0368874579581
12,213.60910700025943,509.99481538565306
12,341.4409321995099,590.8501667217934
12,377.41228102458444,509.23598619738186
12,530.9543314993298,515.4469391945895
12,582.289761870983,761.9381642343797
13,530.5786534267718,576.9606710491644
14,171.6416722881895,508.2634054560913
15,511.93158253135334,611.4597809300903
16,394.7548013944779,556.0334671281453
17,397.62447874199097,610.2336845888203
17,523.062508279756,567.3676358637749
19,151.7120790012832,554.9784932682087
19,206.72745162820138,587.2729265029193
19,260.5123583776931,556.7879749178246
19,314.220859859719,568.7919329775468
20,330.78827228426053,549.0771008790034
21,236.53528822410954,507.3332583051524
21,279.6482754984154,551.9534083541657
21,559.2919372572214,577.4401608468906
22,440.9179327628917,520.013042845676
24,153.05994746253418,558.8811714187614
24,559.0780676907725,506.9523717938864
25,333.2490108642887,508.34838740411215
26,259.61807788481383,674.8677637078799
27,551.5110826899654,618.5378523914551
29,106.84308145712203,537.8410494085983
29,317.276440920341,579.4676987970888
30,541.1643798463592,600.4833284423512
31,274.8193851718497,501.38587333640317
32,216.97797867603367,513.0560483630688
32,294.2466005640963,530.5978381657042
32,493.95958548938506,547.9149922866782
34,79.75723820553321,532.3685099683644
34,242.47580083109642,573.8869440356211
34,591.5825314407048,520.7899730412464
34,599.0046296566543,562.2564982295444
35,394.6352617879311,525.3435897320742
36,461.63729944631996,526.702264778578
37,557.2999813655224,526.406639812194
37,591.6251796233591,534.7395492135547
39,154.9342904854566,566.8104719406983
39,167.96941319609687,529.0229695128801
39,269.47621124908255,536.5956756504602
39,597.2351063297829,524.5783677055442
0,259.33538306107454,530.6388613935269
0,316.0237305066278,599.8325400461795
0,362.1315133027735,545.14502412394
1,486.98313456736855,509.16855308901177
2,255.78129293102643,536.3872208870362
2,364.9282420341681,550.6127846995241
2,401.5590240207737,608.8207474488172
3,15.472608412349018,512.6641187448513
3,306.05255262598416,589.4973961444521
5,454.38332071071454,509.8232740006097
6,450.4229669425031,507.92506765537837
6,469.21368725899265,531.5655427048114
7,159.58776930085241,508.0290856240026
7,162.3929421962639,558.6847610902623
8,366.96986596157876,523.2283555787944
8,519.0269336721722,516.5495937426385
8,529.1725936700223,680.6095886140611
9,341.1310786540098,575.5297556288497
9,555.0801101397283,501.15469784668676
9,566.7138038611683,629.5805591689714
11,439.9466959483698,509.41202599642565
12,374.63835132327495,625.7021507262834
13,103.78816351218302,572.7162015264184
13,320.16598608385357,555.3590225408698
13,332.4976915065763,518.7838762594765
16,71.55103860955569,621.0489121258433
16,589.5889453129021,552.9628261483595
17,121.39394084178275,514.8557865904877
19,39.37152763764425,513.8845050660166
19,580.4499282443521,556.3748682561709
20,376.3525974591503,619.3921506473998
20,511.6864249943046,569.1899107550853
22,166.81546459792298,506.31357645397657
22,450.99239561117247,591.1733952252689
24,533.2867498535652,611.533590414183
26,419.2022770024996,511.2750618318387
26,513.532555431284,508.2661054766504
26,545.3357049793667,670.214241832582
27,509.3743759633944,565.1662646050681
28,335.7325881528159,564.4800756272161
29,275.0298673147845,503.3406535258109
29,412.5211862121796,548.2308765858761
30,475.59146807072466,534.3933448202733
32,485.66467486145484,531.3903942042089
34,180.03386780179426,604.772059028619
34,275.7558290027591,613.2268358451256
34,526.4259180494373,501.2834966692026
35,383.3301885616129,645.4772025499551
36,342.0682113013718,509.90113514490076
38,245.3311343243331,685.7196881901473
38,438.0386227637391,575.8676124969497
39,243.62705254321554,638.1953397249163
39,429.46795365086655,530.6866159626225
1,272.98693570026035,564.4586203884501
1,425.34700139375013,514.1441926375592
2,281.5441247869146,594.3418155047766
2,310.8548067259653,593.1648259613667
2,501.77388311078994,508.60240886800057
3,276.0229266251172,623.282490026213
3,346.97342482118256,618.2573726537157
4,217.52575028311685,501.5669245740355
4,262.13225268659744,505.098808231196
4,279.3497754490663,558.6162931808758
4,369.99328553210535,538.8644787917656
5,173.4543156071104,614.2875668124361
5,596.7093410347788,544.7444206902219
6,175.01982199012718,519.9528311595714
7,400.41555102162965,570.2813723646614
8,201.1697582577208,526.6736664116252
8,364.67126761834334,551.5316288319809
9,429.0893367063627,529.3383646012444
9,549.8458612020622,549.0803944085201
10,302.5945878028442,614.1942511203524
10,348.5878722447651,528.0676594957185
11,116.28611728675696,585.2693833903686
11,498.20513955067054,547.0544951313059
13,518.9231425996404,517.9349911377358
14,496.3052953338647,500.69598794834747
16,115.72346351593296,533.0139194029471
16,328.4692955890223,513.126068697602
16,590.1797830182859,547.9303541433183
17,373.14863032215726,592.0416472345096
18,358.62833256133126,533.8755353168381
18,413.20030859201506,504.7247153252101
18,502.0756771920351,520.8538623501227
19,540.9320866172984,500.9595172432455
22,279.4219445502167,550.6695154635963
22,460.13444598138267,563.4561607203068
23,242.21871897071833,534.628264769708
23,565.6376918871592,520.9354509570403
24,121.43940256650603,563.7540394400276
