Session #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,
LPSD,.1770,.1772,.1696,.1617,.1642,.1743,.1851,.1619,.1655,.1806,.1597,.1678,.1687,.1659,.1663,.1657,.1622,.1571,.1775,.1703,.1667,.1745,.1720,.1640,.1716,.1577,.1724,.1723,.1775,.1802,.1694,.1617,.1563,.1784,.1822,.1695,.1665,.1710,.1681,.1708,
SWASD,.0521,.0542,.0519,.0480,.0515,.0522,.0568,.0489,.0499,.0568,.0475,.0522,.0506,.0507,.0509,.0514,.0480,.0491,.0537,.0515,.0513,.0513,.0510,.0497,.0540,.0461,.0525,.0519,.0526,.0534,.0536,.0487,.0476,.0533,.0560,.0521,.0501,.0506,.0504,.0517,
SSD,5.2396,5.0667,4.9850,5.1904,4.9842,5.1108,5.1291,5.1825,4.8633,5.0730,5.0634,5.0471,5.1189,5.1699,4.9898,5.1310,5.2640,5.1479,5.0631,5.0610,5.0803,5.1610,4.9714,5.0648,5.0442,5.1452,5.1433,5.0809,5.0969,5.0546,5.1466,5.1511,5.0674,5.2304,4.9658,5.0998,5.1484,5.0213,5.3721,5.2217,
,
LPSD SD,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,
SWASD SD,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,
SSD SD,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,
,
,
******* Average for Segments **********
LPSD Seg 2,0.17752232778985866,0.16581257391781778,0.1600783045656234,0.15716389288286248,0.1481220576575441,0.1412014237346124,0.17129580010249817,0.16266294304716283,0.14513541666262217,0.16499471643380853,0.16611489161801543,0.14987228335004435,0.15732710557093527,0.18004390482847654,0.16111392488853163,0.17981494603866377,0.15985116548447506,0.1550872609008623,0.15014665479951309,0.14778805006641016,0.1340960580175934,0.1871459631026034,0.15491538905450072,0.14974980868612597,0.13705142389656294,0.162383564160161,0.15431171622179515,0.18551315403494884,0.16646412095875,0.14077833952002697,0.1682430604246746,0.16542727726742507,0.14630459722045988,0.1625969383017024,0.1549509302645509,0.18352656041271076,0.15531360775501754,0.15449958000671926,0.1745469086591688,0.15438723716324443
LPSD Seg 3,0.19881081400732017,0.1718845522969307,0.12877581280356895,0.175945699987008,0.1681918692829455,0.17336641517685925,0.17389527299655907,0.16476474502859995,0.1725539738631969,0.16557236093084798,0.18385589676276584,0.20871493738162275,0.15826968359566984,0.15347885585649212,0.17550675635683233,0.169050631085995,0.16237175601911621,0.14944007695028036,0.14686217601106386,0.18301314728252005,0.14586828820759537,0.1609950929128403,0.17017338089231124,0.1505896098908301,0.14553273948880374,0.14205542372339636,0.1921678584050306,0.15820333421179603,0.17294512368175333,0.16895399895902438,0.1691323101656035,0.14319591528226686,0.137104449058914,0.20486973073512169,0.18306240530167306,0.13340540065712797,0.17758739441011567,0.14551827395046626,0.1804199579722354,0.13755006326796387
LPSD Seg 4,0.17083247812363575,0.1980764441806085,0.1862314186593694,0.16566794681060062,0.1649928156668383,0.16083172551447658,0.16594600722234662,0.17167806740611613,0.16870931920516272,0.1808354819984481,0.16830604115050635,0.17032188374322976,0.13938326996720535,0.14895747860814615,0.1709807223902716,0.152930764094577,0.14701431996945485,0.12497438239428535,0.14478433692970433,0.18372628521753886,0.20107901783261797,0.16218571866704626,0.17500862602960102,0.18131869978957624,0.15978933575880946,0.1374916813071188,0.15593055690738036,0.1704794982869718,0.1732007212944213,0.21111762191969435,0.15447467672894175,0.1537965312098131,0.16757144602203708,0.15656845545625037,0.1818834838296804,0.15480677074306737,0.15113695986505005,0.16003294483283606,0.15214459807483285,0.15647661534295276
LPSD Seg 5,0.18374550396850586,0.15218373955419445,0.1872725380226222,0.1549944865704666,0.18134643161486613,0.16946032283334517,0.15960690113906162,0.15890844900194306,0.16864387208356268,0.17147161835746286,0.13524754960406277,0.1776891420965187,0.1751321403145234,0.21756816540879112,0.1685218846882562,0.19074050959112757,0.16820800229550628,0.15310811487527873,0.17444085094191172,0.19063432223199278,0.159326713091157,0.15424965659422904,0.20657387853504797,0.14571293824222395,0.18003457637916928,0.19909534512594987,0.1744855452750771,0.17751980908120518,0.17354832186680705,0.22725612433224104,0.16425175898724267,0.16644127467817227,0.15948062453386413,0.21651047493784079,0.19863042673550768,0.1652794995276169,0.1506561457604433,0.16192606670385118,0.14736606674557878,0.1767210881702597
LPSD Seg 6,0.1687982449310761,0.16776857129857278,0.16797052418704714,0.1748797835218423,0.17755180430736678,0.2267681452599596,0.22685914541887905,0.1578016199159285,0.16271066275322535,0.22233911158562325,0.14314026024274148,0.14575989840637657,0.13645361460683628,0.14817334837128152,0.15645520257763235,0.16103651530528684,0.1848796904761081,0.1618768348019918,0.174661718609969,0.17474475666143424,0.19899824120038978,0.19640139353034067,0.17523191359394957,0.16230373961687752,0.18279056140564348,0.13207482178021518,0.1984314562867305,0.15678217721713522,0.21118609763363047,0.16693414552664956,0.1895272559829728,0.14840178393027792,0.14158549938912046,0.14861227667273466,0.19032640039667484,0.178478516226535,0.18297476053153797,0.17223000870865743,0.20713984747275846,0.17213377162733318
LPSD Seg 7,0.18278417173197706,0.16629304649610346,0.17893615131673418,0.1830111245926391,0.16929654521966178,0.16225398907207525,0.19887279301823707,0.17002454067163136,0.18158839140712268,0.22757361834146,0.16773784997396082,0.14647423204522564,0.24319393316527171,0.168484506045732,0.16881398911526235,0.16027451915392843,0.15389262186419253,0.15677610906984268,0.2076077854777552,0.15043365436134948,0.15455526717885107,0.1534402177813277,0.14763140862141463,0.17999950891315608,0.17449820011254277,0.15298296791533433,0.13929243862807322,0.17412529982942046,0.15784786427356162,0.15481043375403986,0.1888649716089398,0.15560151348430526,0.14677767505298495,0.17994377694917282,0.16264606492615774,0.1839513489405972,0.16554821014990126,0.1953372177607399,0.19089234668705146,0.1992219344603521
LPSD Seg 8,0.17510750794480578,0.19214168355774802,0.19736242100510615,0.13964746690506719,0.14662253249575405,0.16851784729759206,0.21144636106981163,0.15352004917064194,0.16431626474465638,0.15717509280716851,0.15134503775529493,0.18595669705171364,0.1634770096663991,0.1469409390854822,0.15336284088150412,0.1509683416614629,0.15837529186505134,0.18086380405723892,0.2159891782880382,0.17010769120541647,0.18784023256150573,0.19988796237506562,0.16970041392734286,0.1789445651448936,0.1917803217432353,0.16445278489923296,0.17156441074816922,0.1832838252344512,0.18917238166148606,0.173529758656894,0.15666302604495233,0.19711513335912975,0.18418658659208972,0.13911620396925967,0.2252147550331468,0.18914796506343964,0.17264928843172264,0.2165441636370771,0.13752331323582465,0.20985646285513793
LPSD Seg 9,0.15809434474724268,0.203607093359434,0.14993295614534363,0.14241708271472392,0.15735000368449809,0.19193473852026907,0.17300484733790733,0.15582176280543547,0.16006165176161527,0.15468875958630465,0.1617191233184845,0.15782051550908732,0.1761680787284059,0.16329112038837323,0.17569330243134987,0.16040044153558464,0.16335696849450096,0.17449479376297353,0.20535676717989143,0.16171957894620262,0.151805877588218,0.18186958120526048,0.17675424416678243,0.1636107010476856,0.20170383496441208,0.17128136717077877,0.1928250942667596,0.17281936761548095,0.17524653432316414,0.1985835399485604,0.1643725952775593,0.1637654467177344,0.16753399409081582,0.21903569469748219,0.1609390888452845,0.16754631200291736,0.17638160744007553,0.16161130500246915,0.1549837523363259,0.1603925148062563
SWASD Seg 2,0.0504433126153967,0.05491583373369447,0.04311357236857097,0.04428886566076041,0.04668104035449188,0.04246160623036229,0.04871052528443934,0.049712200343037374,0.042186672783225465,0.05442747836540603,0.04827609981589664,0.045713091401212096,0.045247312663648384,0.05605435015210927,0.047361615325993575,0.05386686118596689,0.053324320431408265,0.04996880803276173,0.0439767306357017,0.04529660705097803,0.043031074942374466,0.05207003822717672,0.04527066335186019,0.045620925854794485,0.043945418290983584,0.04587379383856287,0.05139547265044649,0.05165559808733098,0.05395472048370848,0.04074913162108424,0.04932002340751731,0.0468973985620821,0.04278158380214336,0.05103485632564259,0.043833480057587075,0.05022985282220064,0.04436661020175526,0.04574150103484526,0.05273329968614292,0.0479499643562217
SWASD Seg 3,0.060656845038562716,0.05116254580740204,0.040343608362455485,0.05574175571201257,0.04641297707634841,0.052933905234899825,0.04723718810064915,0.04932260463361953,0.050850727857781476,0.04692801598922837,0.052500723656417815,0.06334564889010187,0.04590754841297771,0.04597912839304934,0.058133048529626724,0.049507266308588836,0.046402082423268605,0.04523850922470975,0.047028864067756,0.05715229930850059,0.0424016983716419,0.04852636739138763,0.049396273039683344,0.045121564269814486,0.044330657440800066,0.04134771946840015,0.057058386199567844,0.04729811206578232,0.05502483747555908,0.05038289765369788,0.05961707103876478,0.04262933464791342,0.04291025362336394,0.05946612182583758,0.05190883362493479,0.048450093071824456,0.051030472904501974,0.04522610971229464,0.052398078778159975,0.043225523884933885
