time,FP,FinalFP,UT
2.6500000001542503,2.7539449632609228,2.6151298422349685,2.2135157082879666
2.7000000001571607,2.7539449632609228,1.7130780800449437,2.2135157082879666
2.750000000160071,2.7511910182976616,3.4551476144022595,2.2135157082879666
2.8000000001629815,2.7511910182976616,2.564236666896552,2.2135157082879666
2.850000000165892,2.7511910182976616,2.9226293990506744,2.2135157082879666
2.900000000168802,2.7511910182976616,2.6237163917380166,2.2135157082879666
2.9500000001717126,2.7511910182976616,1.979083361143548,2.2135157082879666
3.000000000174623,2.748439827279364,2.891032644217605,2.2135157082879666
3.0500000001775334,2.748439827279364,2.549311134147138,2.2135157082879666
3.1000000001804437,2.748439827279364,2.944136253118355,2.2135157082879666
3.150000000183354,2.748439827279364,2.944136253118355,2.2135157082879666
3.2000000001862645,2.748439827279364,2.944136253118355,2.2135157082879666
3.250000000189175,2.748439827279364,2.8626689799244307,2.2135157082879666
3.3000000001920853,2.748439827279364,2.370702317461025,2.2135157082879666
3.3500000001949957,2.748439827279364,2.370702317461025,2.2135157082879666
3.400000000197906,2.748439827279364,2.8549652417697313,2.2135157082879666
3.4500000002008164,2.745691387452085,2.5668856291137967,2.2135157082879666
3.500000000203727,2.745691387452085,2.5668856291137967,2.2135157082879666
3.550000000206637,2.745691387452085,2.4666850938886182,2.2135157082879666
3.6000000002095476,2.745691387452085,2.387118453492049,2.2135157082879666
3.650000000212458,2.745691387452085,2.027993987044702,2.2135157082879666
3.7000000002153683,2.7429456960646323,3.8740554054860574,2.2135157082879666
3.7500000002182787,2.7429456960646323,1.4816200240171744,2.2135157082879666
3.800000000221189,2.740202750368568,2.5258973299663903,2.2135157082879666
3.8500000002240995,2.740202750368568,2.7898620279806305,2.2135157082879666
3.90000000022701,2.740202750368568,2.650965943778736,2.2135157082879666
3.9500000002299203,2.740202750368568,2.650965943778736,2.2135157082879666
4.000000000232831,2.740202750368568,3.550310003848566,2.2135157082879666
4.050000000235741,2.740202750368568,3.550310003848566,2.2135157082879666
4.100000000238651,2.740202750368568,2.714731743773075,2.2135157082879666
4.150000000241562,2.740202750368568,3.070892116621835,2.2135157082879666
4.200000000244472,2.740202750368568,2.913217952858125,2.2135157082879666
4.250000000247383,2.740202750368568,2.1069712492547867,2.2135157082879666
4.300000000250293,2.7374625476181995,2.4687844652876536,2.2135157082879666
4.350000000253203,2.7374625476181995,3.091010720381789,2.2135157082879666
4.400000000256114,2.7374625476181995,3.4177924563897624,2.2135157082879666
4.450000000259024,2.7374625476181995,3.246576689922798,2.2135157082879666
4.5000000002619345,2.7374625476181995,2.8413257609472438,2.2135157082879666
4.550000000264845,2.7374625476181995,2.693706861595222,2.2135157082879666
4.600000000267755,2.7374625476181995,3.1826082199675043,2.2135157082879666
4.650000000270666,2.7374625476181995,2.735498668251209,2.2135157082879666
4.700000000273576,2.7374625476181995,2.735498668251209,2.2135157082879666
4.750000000276486,2.7374625476181995,2.8176214731029026,2.2135157082879666
4.800000000279397,2.7374625476181995,3.0775561696728073,2.2135157082879666
4.850000000282307,2.7374625476181995,3.0775561696728073,2.2135157082879666
4.9000000002852175,2.7374625476181995,2.7634150309541705,2.2135157082879666
4.950000000288128,2.7374625476181995,2.55280964323911,2.2135157082879666
5.000000000291038,2.7374625476181995,2.7407920679991804,2.2135157082879666
5.050000000293949,2.7374625476181995,2.5165325565753722,2.2135157082879666
5.100000000296859,2.7374625476181995,3.6048119807697505,2.2135157082879666
5.1500000002997695,2.7374625476181995,3.149300287336174,2.2135157082879666
5.20000000030268,2.7374625476181995,3.533961363690147,2.2135157082879666
5.25000000030559,2.7374625476181995,3.533961363690147,2.2135157082879666
5.300000000308501,2.7374625476181995,0.7406938376263117,2.2135157082879666
5.350000000311411,2.7347250850705813,2.593221036632025,2.2135157082879666
5.400000000314321,2.7347250850705813,2.593221036632025,2.2135157082879666
5.450000000317232,2.7347250850705813,3.084326956614118,2.2135157082879666
5.500000000320142,2.7347250850705813,3.5241985023766107,2.2135157082879666
5.5500000003230525,2.7347250850705813,3.5241985023766107,2.2135157082879666
5.600000000325963,2.7347250850705813,2.9980986989049456,2.2135157082879666
5.650000000328873,2.7347250850705813,2.2918173904028714,2.2135157082879666
5.700000000331784,2.7347250850705813,2.340398896831587,2.2135157082879666
5.750000000334694,2.7347250850705813,2.483109311208325,2.2135157082879666
5.800000000337604,2.7347250850705813,3.637429780661519,2.2135157082879666
5.850000000340515,2.7347250850705813,2.6076391992242454,2.2135157082879666
5.900000000343425,2.7347250850705813,2.841309936737017,2.2135157082879666
5.950000000346336,2.7347250850705813,2.885120578849513,2.2135157082879666
6.000000000349246,2.7347250850705813,2.7622122138624285,2.2135157082879666
6.050000000352156,2.7347250850705813,2.7622122138624285,2.2135157082879666
6.100000000355067,2.7347250850705813,2.688597465334294,2.2135157082879666
6.150000000357977,2.7347250850705813,2.538306158529196,2.2135157082879666
6.2000000003608875,2.7347250850705813,3.1435760879386154,2.2135157082879666
6.250000000363798,2.7347250850705813,2.4854595284750984,2.2135157082879666
6.300000000366708,2.7347250850705813,3.2395269886253177,2.2135157082879666
6.350000000369619,2.7347250850705813,3.2395269886253177,2.2135157082879666
6.400000000372529,2.731990359985511,2.4431641549690077,2.2135157082879666
6.450000000375439,2.731990359985511,2.4431641549690077,2.2135157082879666
6.50000000037835,2.731990359985511,2.821161099764064,2.2135157082879666
6.55000000038126,2.731990359985511,2.1458171767888983,2.2135157082879666
6.600000000384171,2.731990359985511,2.1458171767888983,2.2135157082879666
6.650000000387081,2.729258369625525,3.5745497673077242,2.2135157082879666
6.700000000389991,2.729258369625525,3.44930856363513,2.2135157082879666
6.750000000392902,2.729258369625525,2.474469108729693,2.2135157082879666
6.800000000395812,2.729258369625525,2.474469108729693,2.2135157082879666
6.8500000003987225,2.729258369625525,2.474469108729693,2.2135157082879666
6.900000000401633,2.7649883377390405,2.4638270673642966,2.2135157082879666
6.950000000404543,2.7649883377390405,2.4638270673642966,2.2135157082879666
7.000000000407454,2.7649883377390405,3.320329154266036,2.2135157082879666
7.050000000410364,2.7649883377390405,3.320329154266036,2.2135157082879666
7.100000000413274,2.7649883377390405,3.1643691455334224,2.2135157082879666
7.150000000416185,2.7649883377390405,2.944015021527028,2.2135157082879666
7.200000000419095,2.7649883377390405,2.944015021527028,2.2135157082879666
7.2500000004220055,2.7649883377390405,2.887804331413366,2.2135157082879666
7.300000000424916,2.7649883377390405,2.887804331413366,2.2135157082879666
7.350000000427826,2.7649883377390405,3.343423929598404,2.2135157082879666
7.400000000430737,2.7649883377390405,2.298844807407659,2.2135157082879666
7.450000000433647,2.7649883377390405,1.8262635633691908,2.2135157082879666
7.5000000004365575,2.7622233494013018,2.9823848913807955,2.2135157082879666
7.550000000439468,2.7622233494013018,2.9823848913807955,2.2135157082879666
7.600000000442378,2.7622233494013018,3.3191006003876127,2.2135157082879666
7.650000000445289,2.7649883377390405,3.27134973467951,2.2135157082879666
7.700000000448199,2.7649883377390405,3.093092125205372,2.2135157082879666
7.750000000451109,2.7649883377390405,3.093092125205372,2.2135157082879666
7.80000000045402,2.7649883377390405,3.093092125205372,2.2135157082879666
7.85000000045693,2.7649883377390405,3.1034131310598583,2.2135157082879666
7.9000000004598405,2.7649883377390405,2.843656021878059,2.2135157082879666
7.950000000462751,2.7649883377390405,2.8968417312365182,2.2135157082879666
8.000000000465661,2.7649883377390405,2.8968417312365182,2.2135157082879666
8.050000000468572,2.7649883377390405,2.698210282362604,2.2135157082879666
8.100000000471482,2.7649883377390405,3.2694445798616,2.2135157082879666
8.150000000474392,2.7649883377390405,2.6024290608802003,2.2135157082879666
8.200000000477303,2.7649883377390405,2.388755250151403,2.2135157082879666
8.250000000480213,2.7649883377390405,3.381100512783069,2.2135157082879666
8.300000000483124,2.7649883377390405,3.206544189604297,2.2135157082879666
8.350000000486034,2.7649883377390405,2.6551529317334888,2.2135157082879666
8.400000000488944,2.7649883377390405,2.1000125437460735,2.2135157082879666
8.450000000491855,2.7622233494013018,2.7743288289955044,2.2135157082879666
8.500000000494765,2.7622233494013018,2.222232466870816,2.2135157082879666
8.550000000497676,2.7622233494013018,3.668515823903195,2.2135157082879666
8.600000000500586,2.7622233494013018,2.525601890906523,2.2135157082879666
8.650000000503496,2.7622233494013018,2.525601890906523,2.2135157082879666
8.700000000506407,2.7622233494013018,2.525601890906523,2.2135157082879666
8.750000000509317,2.7622233494013018,2.5355470263385143,2.2135157082879666
8.800000000512227,2.7622233494013018,3.4391771522623222,2.2135157082879666
8.850000000515138,2.7622233494013018,3.4279917966582722,2.2135157082879666
8.900000000518048,2.7622233494013018,3.1074955535429405,2.2135157082879666
8.950000000520959,2.7622233494013018,2.176573867465528,2.2135157082879666
9.000000000523869,2.7594611260519004,3.0180692881079274,2.2135157082879666
9.05000000052678,2.7594611260519004,2.4974513972187773,2.2135157082879666
9.10000000052969,2.7594611260519004,3.199433745967511,2.2135157082879666
9.1500000005326,2.7594611260519004,3.4115268298655765,2.2135157082879666
9.20000000053551,2.7594611260519004,2.8701358486427524,2.2135157082879666
9.25000000053842,2.7594611260519004,3.0238295624331553,2.2135157082879666
9.300000000541331,2.7594611260519004,3.0238295624331553,2.2135157082879666
9.350000000544242,2.7594611260519004,3.0238295624331553,2.2135157082879666
9.400000000547152,2.7594611260519004,2.938321648628926,2.2135157082879666
9.450000000550062,2.7594611260519004,2.847133802007651,2.2135157082879666
9.500000000552973,2.7594611260519004,3.788686639054964,2.2135157082879666
9.550000000555883,2.7594611260519004,1.6768952409151758,2.2135157082879666
9.600000000558794,2.7567016649258482,2.8976660439402524,2.2135157082879666
9.650000000561704,2.7567016649258482,3.0691844036307803,2.2135157082879666
9.700000000564614,2.7567016649258482,2.4763024226189,2.2135157082879666
9.750000000567525,2.7567016649258482,1.6758732274715145,2.2135157082879666
9.800000000570435,2.7539449632609228,2.7197208763143004,2.2135157082879666
9.850000000573345,2.7539449632609228,2.766511575551779,2.2135157082879666
9.900000000576256,2.7539449632609228,2.7901805048452224,2.2135157082879666
9.950000000579166,2.7539449632609228,2.7901805048452224,2.2135157082879666
10.000000000582077,2.7539449632609228,3.3986336929386236,2.2135157082879666
10.050000000584987,2.7539449632609228,3.3986336929386236,2.2135157082879666
10.100000000587897,2.7539449632609228,2.921321573716639,2.2135157082879666
10.150000000590808,2.7649883377390405,2.740353937488143,2.2135157082879666
10.200000000593718,2.7649883377390405,1.5377864868016489,2.2135157082879666
10.250000000596629,2.7622233494013018,3.291181860538675,2.2135157082879666
10.300000000599539,2.7622233494013018,3.291181860538675,2.2135157082879666
10.35000000060245,2.7622233494013018,3.291181860538675,2.2135157082879666
10.40000000060536,2.7622233494013018,2.8308064460491402,2.2135157082879666
10.45000000060827,2.7649883377390405,2.536097763041054,2.2135157082879666
10.50000000061118,2.7649883377390405,1.1418518418524313,2.2135157082879666
10.55000000061409,2.7622233494013018,2.0588987923631428,2.2135157082879666
10.600000000617001,2.7594611260519004,3.159913459759183,2.2135157082879666
10.650000000619912,2.7594611260519004,3.159913459759183,2.2135157082879666
10.700000000622822,2.7594611260519004,3.159913459759183,2.2135157082879666
10.750000000625732,2.7594611260519004,3.3033657774920333,2.2135157082879666
10.800000000628643,2.7649883377390405,2.3004471187132647,2.2135157082879666
10.850000000631553,2.7649883377390405,2.934897337464159,2.2135157082879666
10.900000000634464,2.7649883377390405,2.934897337464159,2.2135157082879666
10.950000000637374,2.7649883377390405,3.3559234128969653,2.2135157082879666
11.000000000640284,2.7649883377390405,2.892351754155189,2.2135157082879666
11.050000000643195,2.7649883377390405,2.892351754155189,2.2135157082879666
11.100000000646105,2.7649883377390405,2.403065580129055,2.2135157082879666
11.150000000649015,2.7649883377390405,2.403065580129055,2.2135157082879666
11.200000000651926,2.7649883377390405,2.403065580129055,2.2135157082879666
11.250000000654836,2.7649883377390405,2.9507724911272994,2.2135157082879666
11.300000000657747,2.7649883377390405,2.8455660979853272,2.2135157082879666
11.350000000660657,2.7649883377390405,2.6159599801753415,2.2135157082879666
11.400000000663567,2.7649883377390405,2.2277389960746987,2.2135157082879666
11.450000000666478,2.7649883377390405,2.797443249133411,2.2135157082879666
11.500000000669388,2.7649883377390405,2.797443249133411,2.2135157082879666
11.550000000672298,2.7649883377390405,2.2811784879941706,2.2135157082879666
11.600000000675209,2.7649883377390405,2.6431488184164538,2.2135157082879666
11.65000000067812,2.7649883377390405,2.930369878355869,2.2135157082879666
11.70000000068103,2.7649883377390405,2.49066280219957,2.2135157082879666
11.75000000068394,2.7649883377390405,2.49066280219957,2.2135157082879666
11.80000000068685,2.7649883377390405,2.49066280219957,2.2135157082879666
11.85000000068976,2.7649883377390405,3.138012047096232,2.2135157082879666
11.900000000692671,2.7649883377390405,1.7709192040333657,2.2135157082879666
11.950000000695582,2.7622233494013018,2.390145702797251,2.2135157082879666
12.000000000698492,2.7622233494013018,2.501562327144829,2.2135157082879666
12.050000000701402,2.7622233494013018,3.3965807774623737,2.2135157082879666
12.100000000704313,2.7622233494013018,2.617610165993048,2.2135157082879666
12.150000000707223,2.7622233494013018,2.5935493624451107,2.2135157082879666
12.200000000710133,2.7622233494013018,2.5935493624451107,2.2135157082879666
12.250000000713044,2.7622233494013018,2.9398058149029533,2.2135157082879666
12.300000000715954,2.7622233494013018,3.124455050394843,2.2135157082879666
12.350000000718865,2.7594611260519004,2.7625847046875385,2.2135157082879666
12.400000000721775,2.7594611260519004,3.310397421732782,2.2135157082879666
12.450000000724685,2.7594611260519004,3.310397421732782,2.2135157082879666
12.500000000727596,2.7594611260519004,3.310397421732782,2.2135157082879666
12.550000000730506,2.7594611260519004,2.173429435384982,2.2135157082879666
12.600000000733417,2.7567016649258482,3.0341655636867246,2.2135157082879666
12.650000000736327,2.7567016649258482,2.1809434526399145,2.2135157082879666
12.700000000739237,2.7539449632609228,2.794576238237641,2.2135157082879666
12.750000000742148,2.7539449632609228,2.575937275399768,2.2135157082879666
12.800000000745058,2.7539449632609228,2.6452963897773527,2.2135157082879666
12.850000000747968,2.7539449632609228,2.863965147187818,2.2135157082879666
12.900000000750879,2.7539449632609228,2.4697448110653593,2.2135157082879666
12.95000000075379,2.7539449632609228,2.429459440663992,2.2135157082879666
13.0000000007567,2.7539449632609228,2.739862496667245,2.2135157082879666
13.05000000075961,2.7539449632609228,2.739862496667245,2.2135157082879666
13.10000000076252,2.7539449632609228,3.1131338019822126,2.2135157082879666
13.15000000076543,2.7539449632609228,3.1131338019822126,2.2135157082879666
13.200000000768341,2.7539449632609228,3.1131338019822126,2.2135157082879666
13.250000000771252,2.7539449632609228,3.0555190208356082,2.2135157082879666
13.300000000774162,2.7539449632609228,3.0555190208356082,2.2135157082879666
13.350000000777072,2.7539449632609228,2.7803331910718514,2.2135157082879666
13.400000000779983,2.7539449632609228,3.0412368731900528,2.2135157082879666
13.450000000782893,2.7539449632609228,2.2363204846286746,2.2135157082879666
13.500000000785803,2.7539449632609228,2.8683049044506053,2.2135157082879666
13.550000000788714,2.7539449632609228,2.8683049044506053,2.2135157082879666
13.600000000791624,2.7539449632609228,2.4372754014924993,2.2135157082879666
13.650000000794535,2.7539449632609228,2.713903408227746,2.2135157082879666
13.700000000797445,2.7539449632609228,2.599247585361527,2.2135157082879666
13.750000000800355,2.7539449632609228,2.0487555383040625,2.2135157082879666
13.800000000803266,2.7511910182976616,2.9274846089803304,2.2135157082879666
13.850000000806176,2.7511910182976616,2.9274846089803304,2.2135157082879666
13.900000000809086,2.7511910182976616,2.9274846089803304,2.2135157082879666
13.950000000811997,2.7511910182976616,2.9274846089803304,2.2135157082879666
14.000000000814907,2.7511910182976616,2.121537909342738,2.2135157082879666
14.050000000817818,2.748439827279364,2.885257805783902,2.2135157082879666
14.100000000820728,2.748439827279364,3.6925047151318657,2.2135157082879666
14.150000000823638,2.748439827279364,2.8261902667231062,2.2135157082879666
14.200000000826549,2.748439827279364,3.9669149716857963,2.2135157082879666
14.25000000082946,2.748439827279364,2.2126346254649514,2.2135157082879666
14.30000000083237,2.745691387452085,1.7073398945789908,2.2135157082879666
14.35000000083528,2.7429456960646323,2.4947041164019805,2.2135157082879666
14.40000000083819,2.7429456960646323,2.826510923632823,2.2135157082879666
14.4500000008411,2.7429456960646323,2.440971187150997,2.2135157082879666
14.500000000844011,2.7429456960646323,2.180294289437759,2.2135157082879666
14.550000000846921,2.740202750368568,2.922587202027367,2.2135157082879666
14.600000000849832,2.740202750368568,2.7973393387760472,2.2135157082879666
14.650000000852742,2.740202750368568,2.872468046826475,2.2135157082879666
14.700000000855653,2.740202750368568,2.0923874660220574,2.2135157082879666
14.750000000858563,2.7374625476181995,2.338473862280982,2.2135157082879666
14.800000000861473,2.7374625476181995,2.338473862280982,2.2135157082879666
14.850000000864384,2.7374625476181995,2.4683593451235364,2.2135157082879666
14.900000000867294,2.7649883377390405,2.4931246110416923,2.2135157082879666
14.950000000870205,2.7649883377390405,3.2101595703214674,2.2135157082879666
15.000000000873115,2.7649883377390405,3.2101595703214674,2.2135157082879666
15.050000000876025,2.7649883377390405,3.2101595703214674,2.2135157082879666
15.100000000878936,2.7649883377390405,1.8478893994936234,2.2135157082879666
15.150000000881846,2.7649883377390405,1.8478893994936234,2.2135157082879666
15.200000000884756,2.7622233494013018,1.4903314901804827,2.2135157082879666
15.250000000887667,2.7594611260519004,3.0493128686084128,2.2135157082879666
15.300000000890577,2.7594611260519004,2.3516519707534744,2.2135157082879666
15.350000000893488,2.7594611260519004,2.7179101574179096,2.2135157082879666
15.400000000896398,2.7594611260519004,3.0400027449985374,2.2135157082879666
15.450000000899308,2.7594611260519004,2.72559969873651,2.2135157082879666
15.500000000902219,2.7594611260519004,3.550890566869714,2.2135157082879666
15.55000000090513,2.7594611260519004,3.550890566869714,2.2135157082879666
15.60000000090804,2.7594611260519004,2.6956480738300255,2.2135157082879666
15.65000000091095,2.7594611260519004,2.6992787856617566,2.2135157082879666
15.70000000091386,2.7594611260519004,1.9341712371906488,2.2135157082879666
15.75000000091677,2.7567016649258482,2.867188276468726,2.2135157082879666
15.800000000919681,2.7567016649258482,3.5214883400175028,2.2135157082879666
15.850000000922591,2.7567016649258482,3.5214883400175028,2.2135157082879666
15.900000000925502,2.7567016649258482,2.888352665914299,2.2135157082879666
15.950000000928412,2.7567016649258482,2.888352665914299,2.2135157082879666
16.000000000931323,2.7567016649258482,3.177660057324715,2.2135157082879666
16.050000000934233,2.7567016649258482,2.6672577222917284,2.2135157082879666
16.100000000937143,2.7567016649258482,2.1681584781508714,2.2135157082879666
16.150000000940054,2.7567016649258482,2.1681584781508714,2.2135157082879666
16.200000000942964,2.7539449632609228,3.0355109018520086,2.2135157082879666
16.250000000945874,2.7539449632609228,2.955816772434131,2.2135157082879666
16.300000000948785,2.7539449632609228,3.133103485233744,2.2135157082879666
16.350000000951695,2.7539449632609228,3.5095107715447877,2.2135157082879666
16.400000000954606,2.7539449632609228,2.2559496771944954,2.2135157082879666
16.450000000957516,2.7539449632609228,2.9934312107263508,2.2135157082879666
16.500000000960426,2.7539449632609228,2.9934312107263508,2.2135157082879666
16.550000000963337,2.7539449632609228,2.9934312107263508,2.2135157082879666
16.600000000966247,2.7539449632609228,2.711613723901071,2.2135157082879666
16.650000000969158,2.7649883377390405,1.7781114327993695,2.2135157082879666
16.700000000972068,2.7622233494013018,2.5983155125748842,2.2135157082879666
16.75000000097498,2.7622233494013018,1.6933234938977182,2.2135157082879666
16.80000000097789,2.7594611260519004,3.1711786310784773,2.2135157082879666
16.8500000009808,2.7594611260519004,3.1711786310784773,2.2135157082879666
16.90000000098371,2.7594611260519004,3.1711786310784773,2.2135157082879666
16.95000000098662,2.7594611260519004,2.611240233296004,2.2135157082879666
17.00000000098953,2.7649883377390405,2.479286125134145,2.2135157082879666
17.05000000099244,2.7649883377390405,2.8899564857200057,2.2135157082879666
17.10000000099535,2.7649883377390405,2.8899564857200057,2.2135157082879666
17.15000000099826,2.7649883377390405,2.8899564857200057,2.2135157082879666
17.20000000100117,2.7649883377390405,3.2316580279637814,2.2135157082879666
17.250000001004082,2.7649883377390405,1.8273948788702836,2.2135157082879666
17.300000001006993,2.7622233494013018,2.8085700767214203,2.2135157082879666
17.350000001009903,2.7622233494013018,2.8085700767214203,2.2135157082879666
17.400000001012813,2.7622233494013018,2.8085700767214203,2.2135157082879666
17.450000001015724,2.7622233494013018,3.4734930429959023,2.2135157082879666
17.500000001018634,2.7622233494013018,3.0197220789767263,2.2135157082879666
17.550000001021544,2.7622233494013018,2.378225957511218,2.2135157082879666
17.600000001024455,2.7622233494013018,3.1844367309184856,2.2135157082879666
17.650000001027365,2.7622233494013018,2.1395949752627295,2.2135157082879666
17.700000001030276,2.7622233494013018,2.1395949752627295,2.2135157082879666
17.750000001033186,2.7594611260519004,3.2838404123384213,2.2135157082879666
17.800000001036096,2.7594611260519004,3.2838404123384213,2.2135157082879666
17.850000001039007,2.7594611260519004,2.8463488586852455,2.2135157082879666
17.900000001041917,2.7594611260519004,2.8463488586852455,2.2135157082879666
17.950000001044828,2.7567016649258482,1.0879232484741068,2.2135157082879666
18.000000001047738,2.7539449632609228,3.1909097839570784,2.2135157082879666
18.05000000105065,2.7539449632609228,3.1909097839570784,2.2135157082879666
18.10000000105356,2.7539449632609228,2.8589199186261176,2.2135157082879666
18.15000000105647,2.7539449632609228,2.8589199186261176,2.2135157082879666
18.20000000105938,2.7539449632609228,2.8589199186261176,2.2135157082879666
18.25000000106229,2.7539449632609228,2.6421123233528263,2.2135157082879666
18.3000000010652,2.7539449632609228,3.6265077452599606,2.2135157082879666
18.35000000106811,2.7539449632609228,2.431760198706595,2.2135157082879666
18.40000000107102,2.7539449632609228,2.4649378286532966,2.2135157082879666
18.45000000107393,2.7539449632609228,2.611325284898597,2.2135157082879666
18.50000000107684,2.7539449632609228,2.790231720841622,2.2135157082879666
18.550000001079752,2.7539449632609228,2.84623614963622,2.2135157082879666
18.600000001082662,2.7539449632609228,2.667516752532488,2.2135157082879666
18.650000001085573,2.7539449632609228,2.4423602878442185,2.2135157082879666
18.700000001088483,2.7539449632609228,2.4423602878442185,2.2135157082879666
18.750000001091394,2.7539449632609228,2.527919152920984,2.2135157082879666
18.800000001094304,2.7539449632609228,2.829772627955498,2.2135157082879666
18.850000001097214,2.7539449632609228,2.829772627955498,2.2135157082879666
18.900000001100125,2.7539449632609228,2.730997976456954,2.2135157082879666
18.950000001103035,2.7539449632609228,2.3498958082293413,2.2135157082879666
19.000000001105946,2.7539449632609228,2.3498958082293413,2.2135157082879666
19.050000001108856,2.7539449632609228,2.224778169221431,2.2135157082879666
19.100000001111766,2.7539449632609228,2.9423611388377573,2.2135157082879666
19.150000001114677,2.7539449632609228,2.9423611388377573,2.2135157082879666
19.200000001117587,2.7539449632609228,3.517815297867476,2.2135157082879666
19.250000001120497,2.7539449632609228,2.8589321306807487,2.2135157082879666
19.300000001123408,2.7539449632609228,2.344205744783635,2.2135157082879666
19.35000000112632,2.7539449632609228,3.0964140368034503,2.2135157082879666
19.40000000112923,2.7539449632609228,2.6072604127544396,2.2135157082879666
19.45000000113214,2.7539449632609228,2.6072604127544396,2.2135157082879666
19.50000000113505,2.7539449632609228,2.6072604127544396,2.2135157082879666
19.55000000113796,2.7539449632609228,2.6072604127544396,2.2135157082879666
19.60000000114087,2.7539449632609228,2.7460388897547667,2.2135157082879666
19.65000000114378,2.7649883377390405,2.228298046368897,2.2135157082879666
19.70000000114669,2.7649883377390405,2.304322004319042,2.2135157082879666
19.7500000011496,2.7649883377390405,2.304322004319042,2.2135157082879666
19.80000000115251,2.7649883377390405,2.304322004319042,2.2135157082879666
19.850000001155422,2.7649883377390405,2.4255847241812374,2.2135157082879666
19.900000001158332,2.7649883377390405,2.831069109927688,2.2135157082879666
19.950000001161243,2.7649883377390405,2.4513727506105933,2.2135157082879666
20.000000001164153,2.7649883377390405,3.165249374153343,2.2135157082879666
20.050000001167064,2.7649883377390405,2.400650148857028,2.2135157082879666
20.100000001169974,2.7649883377390405,2.7373527236911164,2.2135157082879666
20.150000001172884,2.7649883377390405,2.51253601500596,2.2135157082879666
