session#,TimeInSession,RT
34,291.2089314768673,505.985942807456
35,456.51757934260604,532.8323328576516
35,595.2511833156022,523.3912729272561
36,354.31233393758885,552.5785014506255
36,551.1604097844429,527.4042570272286
0,508.8539735730372,510.9955708659868
1,548.7787907964642,572.2525057119583
2,172.58480196927462,552.2741092486285
2,272.153521366595,535.6836097146243
2,417.48575871418507,520.4031958221549
3,82.08152413900393,502.0742281844832
3,559.7306122959005,564.2204016521646
3,573.7237205013173,537.7148047346054
4,574.4544340925286,534.4616884699462
5,43.437259984883895,536.3692831761
5,471.8384505310137,567.0249796789903
6,441.2892962387309,566.9487578879853
7,169.49058836779204,510.6757548974201
8,323.1274552371742,529.5876515583586
8,442.3300286499889,505.6794420333972
10,400.20787298397227,513.8547822789405
10,487.6043075648877,561.6066693801258
11,99.37967951732298,505.16019028691517
11,334.78646240588296,504.8032420272648
12,57.457150487776744,537.9762672910147
13,486.5758690124494,501.80835287210357
17,356.3069193474821,557.6588981002715
17,530.3289921729047,856.638597924757
18,468.4458803860198,550.4086182390893
19,251.03067436349193,527.6961392737576
20,137.57142646648754,535.6371645430045
20,489.48025892660917,507.50606621659244
20,569.5196570328426,604.8292022296664
21,468.55085870893345,691.891727523398
24,330.7644637389294,690.3273705393076
24,587.1990774685055,648.1403152356506
28,121.19540169499669,500.42150657827733
28,298.15078665171313,676.5534231308266
28,452.6832652311896,848.584431438212
30,364.965249363755,527.8653259229031
31,388.6929104169285,501.2641548673855
32,595.8328110397306,558.0656998645281
34,189.3880965206008,507.5868362255278
34,246.60338575745845,626.8202615974587
35,287.6391094134633,506.2907551691751
35,427.0172521446402,550.7230493312818
36,147.30243551198873,543.9250845411152
36,303.1711188286463,536.0534756837296
36,559.1566923175415,573.6937816509453
37,184.79181683462593,502.67640731544816
38,211.13865842102314,572.489834168664
39,245.88915839991023,559.0118562831776
0,276.104447923181,598.109407524646
0,437.8868651304625,504.17400401596524
0,478.90611451214687,508.0706434124522
0,488.451006777465,517.9089883908432
0,513.1599453348718,572.3090707321035
2,384.8881132472743,559.8136716173485
2,546.3520734104857,561.2046723003914
3,331.30637699515273,539.4634058047814
3,472.09051306177935,508.0841574904298
3,554.5318865453041,510.6255919154137
4,444.010577235299,537.479545757833
5,514.3348457027369,521.2162105276548
7,306.75509955733014,570.3955389553812
7,349.13740027374297,508.50931229888374
9,464.99621838956045,511.477199642286
10,113.32882717902066,531.4090791480339
10,536.0255285667126,588.8273837526867
13,248.2040194455094,540.100902393533
13,485.94571240595906,564.6518319135794
14,595.0788416841351,561.2929555900337
15,183.2247761821127,599.7172940114979
16,381.40700650717736,599.7424814904662
16,456.84300596933645,565.8056836418837
17,44.34871102411489,502.1059535029053
17,268.77172828533,542.5947637359059
18,169.16278970656822,705.1283308665006
19,497.6202672839372,543.20228512006
23,80.25212486908276,550.7666932335269
23,213.42731532954713,556.0634707726422
24,483.8112123795963,581.8277013131592
26,497.9052943875431,541.5194402776251
27,364.3345538052563,513.1352071402944
27,489.0169046892697,562.958615097159
30,277.08032934429866,528.6362420156365
30,453.17282419369803,534.6099137132114
31,43.01488349102874,529.9166696495377
32,91.15664926685713,533.4305783981108
32,393.305066972709,541.9110970178735
32,398.46229233480335,516.4663968280365
32,429.85610569719574,510.0121674768161
33,83.4736998165281,520.7200712138729
33,305.4422662381912,605.3510182136961
33,357.47366505808895,599.8926581996784
34,580.9358585486916,546.6406626655953
35,131.12336956486615,517.4847188864078
36,121.65909664214632,529.2209990147967
37,597.4899325217339,522.3342228928232
38,452.4752605148642,527.084494184237
38,488.14715390861966,500.06169461266836
38,570.6629851999933,568.12108970189
39,379.98743822837787,512.411429801432
39,530.3267891756441,734.0190717441146
2,495.7928645820639,564.9577675603723
2,592.855969143907,550.5685287107553
3,106.11316807612798,530.5301642792983
5,268.6834387191002,566.5842903636076
5,407.6739923481987,519.5005769496674
6,400.4027886618055,529.2442792942893
7,427.52165534892356,530.2632621496741
9,27.66276986826506,571.8712890147799
10,251.253239994845,539.531088734293
10,346.04059105707984,705.7405883142565
11,434.6732837595082,538.5585721023745
11,474.01163161896693,511.7058837795412
13,348.68175233234615,525.0040624941903
13,494.5438653459205,505.31148288064287
14,284.9097284993477,528.0912636717403
14,575.2175569942665,606.4617429183272
16,599.2126604196692,518.8815398178122
17,165.5383856273802,526.5815105558431
17,334.45531609998216,511.9005128817662
18,266.47545605401683,534.7983553274389
18,531.6617852207437,564.4951622452936
19,164.89618606113254,617.2082428220165
21,14.430450398722314,566.4786517245375
21,326.6675758554684,554.7105782516155
24,576.3879810673116,703.5174107768398
26,223.4213304119221,543.4366065674112
26,357.67838287165796,506.88800053467276
26,419.58016894237517,527.2126936433779
26,550.2612314599937,511.07311513260356
27,93.06165876234809,546.6368073284684
27,297.4359341634772,512.8426222399867
29,444.67688953797915,609.5225780445617
30,553.3829719254572,510.0877320182917
31,387.7394595699552,535.0402091753494
32,176.17569824972816,550.8153839036822
34,408.7935134661129,577.7318786349497
36,559.0788853866579,518.4203401913692
38,304.07237473451823,517.3563814278168
39,431.23162337223766,508.13455985553446
1,484.7144207609538,530.7212074544623
3,136.3405129835039,524.8381580481691
3,215.432383258262,543.7413484282843
4,251.8997320857734,530.5201041674081
4,293.5740696991729,538.3595992707342
5,62.71855985008915,569.7846949146879
6,439.09144110544867,502.35271269775694
9,416.948124597061,788.977803801572
10,235.89230098746975,552.6535069229794
10,519.8766163721821,580.4426087197498
11,381.2152365775937,543.9403023356135
11,421.1589007934572,620.6612307178148
11,464.1453187599427,500.6137426744317
12,27.02897961495455,547.1140857607679
12,567.2508585975265,505.1801128029183
13,88.60869962678953,516.7962699015334
13,374.27882839833,579.7623900307372
15,566.2846826646564,506.1444306284102
16,200.7851584517266,533.7652200305456
17,230.7694733488006,519.7814321163605
18,370.4483220907605,544.7776819619321
19,405.8194472500709,533.178194267748
19,594.7169006707081,534.0546738389094
20,258.7710620792186,519.6721527518093
20,276.8704143503437,501.96801570382377
20,343.2338523004946,502.92491174695897
20,548.4557386026881,541.0801151938358
22,204.5811169488734,505.8588875926944
23,186.86600789978002,523.952653629749
24,393.3592307375693,578.8837130367028
25,389.35785556533665,544.9031627613294
27,424.9662732408942,515.4215817019576
27,517.727215717794,554.6069086085481
28,329.993200103876,504.98900191814755
29,97.9970245765544,552.9107526417647
29,258.6707575710425,509.4983218659763
30,209.17892310982643,606.6867323861516
30,355.1297230498094,501.6512281144969
30,396.33489619934335,575.0695178649039
31,529.6790709519737,549.1771957313176
33,421.7598069655178,614.891333552805
33,479.123588330418,717.2338288437459
34,281.01612186135026,590.0891234450683
34,398.0757342073448,554.4208313149284
35,255.7963008241568,606.9361701811431
35,313.79817804765116,532.2982014804438
36,572.233261347581,510.03305999256554
39,161.94993525108657,631.5625696552161
39,536.081395111094,503.7529337350861
